,county_state,Unnamed: 0,kfr_pooled_pooled_p25,hs_pooled_pooled_p25,coll_pooled_pooled_p25,comcoll_pooled_pooled_p25,pm25_1982_binary,pm25_1982,pm25_1990,pm25_2000,pm25_2010,frac_coll_plus2000,med_hhinc1990,popdensity2000,poor_share1990,share_black2000,share_white2000,share_hisp2000,share_asian2000,emp2000,census_region,mean_winter_prcp,mean_winter_tmin,mean_summer_prcp,mean_summer_tmax
2660,48415,63155.5,0.47645668029785154,0.784472,0.12525949,0.19888651,0.0,9.811807250976562,6.653250732421876,6.082389221191406,4.327285919189453,0.12313438951969145,22348.48524490417,6.612792491912842,0.14963160082697863,0.0525175370275974,0.6926560997962952,0.2458970844745636,0.0027141642058268,0.549589604139328,3.0,0.8636395465996528,-1.3602047671020667,1.677474478178699,33.62455563959868
2661,48419,63160.0,0.4213631820678711,0.7378047,0.1351867,0.25160125,0.0,16.793443603515627,12.99597900390625,11.719895019531249,8.561034545898437,0.1107715815305709,17126.0,12.60697078704834,0.2549479901790619,0.191458448767662,0.7504357695579529,0.0673267319798469,0.0009171507554128,0.5126705765724182,3.0,4.3688396215438825,2.7428917351696227,2.543977022760689,33.7883065265158
2662,48421,63163.0,0.5205422210693359,0.8582354,0.4446971,0.45728743,0.0,9.372356567382813,6.558530273437501,5.880667724609375,4.109253845214844,0.2037601619958877,23273.327501749474,1.332691669464111,0.1439206004142761,0.0050219711847603,0.7102950215339661,0.2743251621723175,0.0,0.594887375831604,3.0,0.4278352686617943,-5.99651604460345,2.427982082001305,31.617874021115508
2663,48423,63182.5,0.42373189926147453,0.7878225,0.14705479,0.23178898,0.0,17.572266845703126,12.96933349609375,11.471633911132812,8.498773193359375,0.20826217532157895,26421.0,225.25921630859375,0.12836258858442307,0.10884945467114446,0.8080374598503113,0.045722728595137554,0.00474964734166855,0.5878651440143585,3.0,4.09044857028639,1.8040905256359312,2.83816983907119,33.71507044460462
2664,48425,63202.5,0.49578182220458983,0.7939886,0.29547796,0.34379572,0.0,14.883999633789063,10.80904296875,9.66919464111328,7.004500732421874,0.1607540845870971,25873.5,154.021737575531,0.2009828276932239,0.00338614755310115,0.8347241878509521,0.1452835276722908,0.0030752245802432,0.5933376848697662,3.0,1.8090688516696296,0.9098635121973023,2.122387165021474,34.69483337195024
2665,48427,63209.0,0.4565896224975586,0.74608165,0.2419607,0.34364587,0.0,12.442845458984374,9.665247802734376,9.47699462890625,7.866948852539062,0.0530655831098556,10762.968507495923,254.7935485839844,0.5905418395996094,0.0,0.0148803330957889,0.9826222658157348,0.0004642473359126,0.4040895700454712,3.0,0.7495670484171966,7.995200274884704,0.2877467404241152,36.963747895282246
2666,48429,63216.0,0.4293743515014648,0.7400876,0.0930286,0.29157832,0.0,13.18122314453125,8.542922973632812,7.813983764648437,5.660615844726562,0.1413510292768478,20400.0,66.13397979736328,0.1865959465503692,0.0393169187009334,0.7912490963935852,0.1857736557722091,0.0010081260697916,0.5627682209014893,3.0,1.5080007970850502,0.0092175866166748,2.386876215105469,33.966113442959994
2667,48433,63218.0,0.4937788009643554,0.97224826,0.2332321,0.24151939,0.0,10.51458251953125,7.407829589843751,6.653688354492187,4.725441284179688,0.1263418644666671,21142.230998509687,0.7133705615997314,0.164869025349617,0.0336680449545383,0.8340224623680115,0.1175428256392479,0.0023626699112355,0.5173160433769226,3.0,0.993097857551442,-1.3141389552917755,1.96276678913526,34.58835440096648
2668,48435,63219.0,0.4846853637695312,0.84463507,0.18011485,0.3046954,0.0,10.494556664755178,7.812332014926644,7.109001202250636,5.0872593921838805,0.1303191483020782,21120.456106408707,1.0826811790466309,0.189680591225624,0.0029433406889438,0.4743683934211731,0.5165562629699707,0.0011446324642747,0.607400119304657,3.0,1.1720053329934472,0.2392038504282634,0.7717999521966862,34.506567250127375
2669,48437,63221.0,0.4292704010009766,0.8107633,0.1346525,0.19956183,0.0,10.706949462890623,6.0751409912109375,5.460862426757813,3.825158996582031,0.1632047444581985,21094.0,1.906662344932556,0.1735985577106475,0.0585057102143764,0.5259956121444702,0.4052351415157318,0.0008493148488923,0.5595763325691223,3.0,0.5797216806146839,-4.593688129675057,2.794570608631425,31.666319867838983
2670,48439,63400.5,0.4284786033630371,0.74769706,0.17112468,0.23969515,0.0,19.739249267578124,14.416494345046823,11.979924316406251,9.428165283203125,0.24368583410978317,34918.47189256749,1237.8490600585938,0.06545126810669895,0.055083565413951846,0.7104470133781433,0.1193367019295692,0.02129436004906885,0.6802763044834137,3.0,2.5268751757012478,1.3927358878362517,2.6215071656700712,34.515946046165794
2671,48441,63596.0,0.4217787170410156,0.76373583,0.18402699,0.23279296,0.0,13.701813964843748,9.644797973632812,7.733449096679688,6.036346435546875,0.1656769663095474,22119.0,875.8375854492188,0.1608718186616897,0.0607253871858119,0.722542405128479,0.1475647687911987,0.008045052178204,0.5803921818733215,3.0,1.1334081828594211,0.0563157550059264,2.3173177864240566,34.252283510954484
2672,48443,63614.0,0.4988065719604492,,,,0.0,10.408697509765624,8.085396118164063,7.195223999023438,4.877269592285156,0.1902173906564712,21213.0,0.1770025044679641,0.2735042870044708,0.0,0.4893617033958435,0.4856614172458648,0.0064754858613014,0.5600961446762085,3.0,1.0560369157956708,0.3270741684983174,0.5111037939786907,35.798397312993586
2673,48445,63616.0,0.4280097961425781,0.74019325,0.23386219,0.27501526,0.0,8.805112915039063,6.27556640625,5.528324584960938,3.689263916015625,0.1158331558108329,24296.23179227359,161.9727020263672,0.233967125415802,0.0365127772092819,0.568996787071228,0.4183267056941986,0.0023130911868065,0.5284867286682129,3.0,0.9010088715288374,-3.162256648225917,1.7882710553138794,33.069747365039326
2674,48447,63618.0,0.5244898223876953,0.85225755,,,0.0,10.970108642578126,7.694502563476563,7.172374267578125,5.204306640625,0.1816037744283676,18938.7420212766,0.7827377319335938,0.1803900301456451,0.0005405405536293,0.8945946097373962,0.093513511121273,0.0005405405536293,0.5828178524971008,3.0,1.2171900937747626,-0.8769662757300671,2.79307790712008,34.00252437591553
2675,48449,63622.0,0.3834975814819336,0.7329066,0.08651473,0.13495803,0.0,19.713895624302715,14.92776125214349,13.013818359375,9.7391455078125,0.1319689452648162,23257.0,285.0157165527344,0.2121794819831848,0.0809118226170539,0.5666332840919495,0.2834437191486358,0.002945301355794,0.532425045967102,3.0,4.376137163903976,1.0285808187392025,3.3885995748898265,33.40014327090719
2676,48451,63637.5,0.4150517082214355,0.76661855,0.13210788,0.19570398,0.0,12.9740478515625,9.234972229003906,7.8552783203125,5.751539306640625,0.14776084572076795,25384.099720914142,550.9432983398438,0.1319974064826965,0.03948561102151865,0.6789039373397827,0.26422883570194244,0.00711505138315255,0.593191534280777,3.0,1.0540412829981913,0.22409213021811503,2.0459642875939608,34.79252240968788
2677,48453,63756.5,0.4206701278686523,0.74704754,0.16663992,0.21903098,0.0,19.888663940429687,14.69079018291783,11.768038063263585,9.622792053222657,0.38673993945121765,31198.0,1283.5226440429688,0.1004741825163364,0.059474585577845546,0.6113883554935455,0.19526105374097819,0.0246038734912872,0.7048043012619019,3.0,1.2550718466026916,3.573659757152201,0.8620827671180927,35.71661938791689
2678,48455,63865.5,0.41384126663208004,0.737233,0.1564904,0.14946935,0.0,16.50474792480469,12.473131713867188,11.470383300781249,8.532442321777342,0.09122696891427035,17218.035201734718,34.29947352409363,0.24976352602243418,0.0905555225908756,0.8650825321674347,0.042062157765030805,0.00215859722811725,0.465713307261467,3.0,2.937939220484502,3.6122876918978157,2.216322305553742,34.674685374550194
2679,48457,63870.0,0.4499289321899414,0.7964542,0.128387,0.23311062,0.0,15.1247216796875,11.728563232421877,11.3749755859375,8.462250366210938,0.1045554876327514,19739.0,8.59317684173584,0.1741357296705246,0.0396310202777385,0.9321148991584778,0.0160139258950948,0.0006832935032434,0.4307624995708465,3.0,4.825502732892831,4.34692115454624,3.249247042401491,33.78453998980314
2680,48459,63876.0,0.4418689346313476,0.79763144,0.11970735,0.19339903,0.0,17.63111572265625,13.39010723931349,12.0721563719958,8.829097290039062,0.1090417578816413,21551.0,22.034757614135746,0.1678723245859146,0.0997416004538536,0.8478035926818848,0.0355769246816635,0.0011252575786784,0.5631647109985352,3.0,4.059969997447396,1.6025173814346387,2.29515418442695,33.6581336726313
2681,48461,63880.0,0.5550770568847656,0.5904708,-0.029378861,-0.04418594,0.0,10.203331909179688,7.325380249023437,6.666460571289062,4.570122375488281,0.1047619059681892,23250.0,2.030489444732666,0.1474906057119369,0.0138312587514519,0.4850161373615265,0.48824343085289,0.0004610419564414,0.4815950989723205,3.0,0.6914707139134407,-0.4841698274016384,0.6698251684074813,35.76574999353161
2682,48463,63883.0,0.4175306701660156,0.7498001,0.15607302,0.2575178,0.0,13.894937744140623,10.79223876953125,9.305791625976562,7.0558099365234375,0.1513486504554748,18101.0,453.5581970214844,0.2952853739261627,0.0039822328835725,0.4350804984569549,0.551216185092926,0.0031530819833278,0.5362790822982788,3.0,1.6133848826090502,4.377334073682623,1.4094171342642414,35.95900319970172
2683,48465,63889.5,0.4590825271606445,0.7556155,0.14972898,0.20415646,0.0,16.497174148314777,12.894436073670414,10.654572073054187,7.995977752032765,0.1188530810177326,17088.0,483.80615234375,0.36595527827739716,0.0106919752433896,0.1455658823251724,0.8363150358200073,0.00376156170386815,0.4957105964422226,3.0,1.0867435841924618,4.0969505736164535,1.0419463126555735,36.862166487652324
2684,48467,63898.5,0.4414299774169922,0.7646938,0.0824468,0.14544547,0.0,18.6534033203125,13.695299682617186,12.331444702148437,8.991880798339844,0.1160705797374248,21147.5,21.662322998046875,0.1644116938114166,0.01417329860851165,0.9006694257259369,0.0591624416410923,0.0012176717282272,0.5381260514259338,3.0,3.7921962676776797,1.433665571599784,2.839279347463795,33.77405456874682
2685,48469,63914.5,0.4260351371765137,0.7707737,0.10741906,0.17690179,0.0,15.921982421875,12.07777099609375,10.584971923828125,8.721123657226563,0.11263296008110041,24363.103989400453,573.0854187011719,0.1819596216082573,0.06972572207450861,0.5137682259082794,0.41559042036533356,0.0043904089834540996,0.6232225298881531,3.0,2.16454316518373,6.816176020592037,0.6006701579722369,35.125991966413416
2686,48471,63930.5,0.41499052047729484,0.78066045,0.12628908,0.1902175,0.0,16.50699462890625,12.339383544921876,11.40817077636719,8.617101135253906,0.1183613948523998,24323.0,30.970630645751953,0.17409785091876978,0.2339338213205337,0.6224607229232788,0.1319151669740677,0.00356682378333055,0.39495956897735596,3.0,2.4748599111826888,3.794669612083169,1.8143490377975544,34.78755395308785
2687,48473,63938.0,0.4396709060668945,0.7861368,0.19526407,0.23041548,0.0,17.18162353515625,12.444388427734374,11.648106689453124,8.94057861328125,0.1624454110860824,22452.0,22.245681762695312,0.2344278693199157,0.2697705030441284,0.5022744536399841,0.204888567328453,0.0038560407701879,0.5794060230255127,3.0,2.186929348773425,4.896961504220963,0.7507863214806366,35.40844624975454
2688,48475,63942.0,0.5268384170532227,0.78808755,0.10515634,0.17650035,0.0,11.96864013671875,7.579111938476563,6.712022705078125,4.679398193359375,0.1231925934553146,20090.452784503632,489.7438354492188,0.2021418958902359,0.0436371937394142,0.5444368124008179,0.3975325524806976,0.0025017871521413,0.5022156834602356,3.0,0.4558761265542771,-0.7687177786396611,0.7593137388644009,36.66351471776548
2689,48477,63946.5,0.429278335571289,0.80341953,0.1940217,0.2655941,0.0,18.641226196289065,13.2714990234375,11.795093994140625,9.023651123046875,0.1832266971468925,21742.745461586866,60.715017318725586,0.16695249080657953,0.16246840357780457,0.7210595011711121,0.09142663329839705,0.00822893879376345,0.571967601776123,3.0,1.9946222928352653,4.428279640794628,1.145207395372183,35.98550534248352
2690,48479,63977.0,0.4182379150390625,0.76755667,0.2115095,0.31139824,0.0,17.742386474609376,13.896923828125,11.019672851562502,9.350646362304689,0.0940288230776786,16509.0,1691.551025390625,0.3929777145385742,0.0014614951796829,0.04396728053689,0.9511247277259828,0.0019916712772101,0.496088832616806,3.0,1.0868187154332796,6.19423054044859,0.1822239167016488,37.34898971474689
2691,48481,64009.0,0.3959585571289062,0.76428324,0.16876818,0.25957808,0.0,15.911099853515625,11.97202880859375,10.760982666015623,8.542251586914062,0.0824691355228424,19837.0,28.686229705810547,0.2706681787967682,0.179170548915863,0.4091179966926574,0.3318196535110473,0.0024330900050699,0.551948070526123,3.0,2.245258003804419,6.399430356257493,0.881613511207473,34.787474984708034
